19580426
19611025
19731211
19681225
19670907
19780407
19750131
19720313
19730310
19720221
19690928
19761216
19630122
19920528
19940107
19921223
19750315
19730726
19740520
19920411
19830110
19960115
19710412
19741114
19621221
19811217
19651104
19800503
19710228
19761205
19671101
19611208
19751023
19780308
19790216
19801201
19801021
19800907
19770910
19820726
19770324
19810915
19840929
19850313
19881227
19730818
19860911
19760731
19760706
19840619
19760217
19730116
19800814
19801231
19691102
19930115
19960314
19910823

19900917
19790730
19820517
19960305
19750325
19790609
19940908
19851115
19890130
19921016
19611202
19750610
19700823
19750514
19750128
19760304
19761002
19780908
19760905
19770101

19941104
19950926
19711103

19730120
19761010
19780324
19790424
19751214
19950415
19680203
19960209
19670729
19810624
19690213
19931206
19741113
19851214
19870112
19940803
19671004
19770911
19770921
19821025
19740320
19920302
19930603
19860919
19680216
19781122
19680420
19761205
19771007
19910820
19771022
19710127
19720729
19951031
20000901
19991207
19961210
20000107
19991229
19880822
19800926
19801218
19660322
19950901
19860105
19661208
19700801
